"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2021-07-08 21:02:41","19509327","ATABUSD","Limit","BUY","0.439","400ATA","2021-07-08 21:30:57","400ATA","0.439","175.6BUSD","FILLED"
"2021-07-08 21:01:58","19509295","ATABUSD","Limit","BUY","0.43777","483ATA","2021-07-08 22:01:17","483ATA","0.43777","211.44291BUSD","FILLED"
"2021-07-08 20:56:36","19508156","ATABUSD","Limit","BUY","0.43333","983ATA","2021-07-08 21:01:15","0ATA","0","0BUSD","CANCELED"
"2021-07-08 20:49:33","4437569","KLAYBUSD","Limit","BUY","0.9191","400KLAY","2021-07-09 00:42:58","400KLAY","0.9191","367.64BUSD","FILLED"
"2021-07-08 20:39:17","1219850","MLNBUSD","Limit","BUY","86.68","6MLN","2021-07-08 21:36:02","6MLN","86.68","520.08BUSD","FILLED"
"2021-07-08 20:31:59","79666722","RUNEBUSD","Limit","BUY","5.912","180RUNE","2021-07-09 00:44:37","180RUNE","5.912","1064.16BUSD","FILLED"
"2021-07-08 13:52:48","65398135","EURBUSD","Limit","SELL","1.1859","7765EUR","2021-07-09 05:47:47","0EUR","0","0BUSD","CANCELED"
"2021-07-08 13:26:28","470982865","ADABUSD","Limit","BUY","1.1555","3322ADA","2021-07-15 14:56:16","0ADA","0","0BUSD","CANCELED"
"2021-07-08 13:24:46","227670275","DOTBUSD","Limit","BUY","14.888","500DOT","2021-07-09 01:08:16","500DOT","14.888","7444BUSD","FILLED"
"2021-07-08 13:06:02","2445106165","ETHBUSD","Limit","BUY","2136.66","2ETH","2021-07-08 13:33:16","2ETH","2136.66","4273.32BUSD","FILLED"
"2021-07-08 13:04:21","65393046","EURBUSD","Limit","SELL","1.1855","10000EUR","2021-07-08 13:51:59","2284.33EUR","1.1855","2708.073215BUSD","PARTIALLY_FILLED"
"2021-07-08 12:58:44","2445062290","ETHBUSD","Limit","BUY","2133.33","2ETH","2021-07-08 13:05:36","0ETH","0","0BUSD","CANCELED"
"2021-07-08 12:12:48","65387165","EURBUSD","Limit","SELL","1.1888","10000EUR","2021-07-08 13:03:42","0EUR","0","0BUSD","CANCELED"
"2021-07-08 12:11:30","2444786695","ETHBUSD","Limit","BUY","2030.4","5.42384ETH","2021-07-12 17:35:40","5.42384ETH","2030.4","11012.564736BUSD","FILLED"
"2021-07-08 11:49:46","65384871","EURBUSD","Limit","SELL","1.1833","1500EUR","2021-07-08 12:31:20","1500EUR","1.1833","1774.95BUSD","FILLED"
"2021-07-08 10:26:25","227524398","DOTBUSD","Limit","BUY","14.888","590DOT","2021-07-08 13:24:28","0DOT","0","0BUSD","CANCELED"
"2021-07-08 10:21:59","65374196","EURBUSD","Limit","SELL","1.1844","4221.54EUR","2021-07-08 12:49:32","4221.54EUR","1.1844","4999.991976BUSD","FILLED"
"2021-07-08 10:21:18","65374161","EURBUSD","Limit","SELL","1.183","5000EUR","2021-07-08 11:10:14","5000EUR","1.183","5915BUSD","FILLED"
"2021-07-08 10:20:20","65374090","EURBUSD","Limit","SELL","1.1825","4228.32EUR","2021-07-08 10:53:04","4228.32EUR","1.1825","4999.9884BUSD","FILLED"
"2021-07-06 13:28:57","225317644","DOTBUSD","Limit","BUY","15.333","109DOT","2021-07-08 08:09:27","109DOT","15.333","1671.297BUSD","FILLED"
"2021-07-06 13:27:37","225315886","DOTBUSD","Limit","BUY","15.555","107DOT","2021-07-06 13:28:30","0DOT","0","0BUSD","CANCELED"
"2021-07-06 12:35:20","2430906985","ETHBUSD","Limit","BUY","2221.66","7ETH","2021-07-08 05:51:00","7ETH","2221.66","15551.62BUSD","FILLED"
"2021-07-06 06:27:27","65114141","EURBUSD","Limit","SELL","1.1887","15000EUR","2021-07-06 06:35:57","15000EUR","1.1887","17830.5BUSD","FILLED"
"2021-07-06 06:22:51","65113927","EURBUSD","Limit","SELL","1.1888","15000EUR","2021-07-06 06:27:20","0EUR","0","0BUSD","CANCELED"
"2021-07-05 22:18:43","78081071","RUNEBUSD","Limit","BUY","5.666","185RUNE","2021-07-08 20:30:55","0RUNE","0","0BUSD","CANCELED"
"2021-07-05 22:16:40","2426271755","ETHBUSD","Limit","BUY","2166.66","5ETH","2021-07-08 07:58:07","5ETH","2166.66","10833.3BUSD","FILLED"
"2021-07-05 21:50:34","65082773","EURBUSD","Limit","SELL","1.1966","15000EUR","2021-07-06 06:22:30","0EUR","0","0BUSD","CANCELED"
"2021-07-05 21:49:45","65082742","EURBUSD","Limit","SELL","1.1856","10000EUR","2021-07-05 22:05:52","10000EUR","1.1856","11856BUSD","FILLED"
"2021-07-05 21:46:51","224675241","DOTBUSD","Limit","BUY","14.888","596DOT","2021-07-08 10:24:48","0DOT","0","0BUSD","CANCELED"
"2021-07-05 21:30:00","65081659","EURBUSD","Limit","SELL","1.1856","5000EUR","2021-07-05 21:44:04","5000EUR","1.1856","5928BUSD","FILLED"
"2021-07-05 16:48:10","2424473545","ETHBUSD","Limit","BUY","2202.22","10ETH","2021-07-05 17:31:49","10ETH","2202.22","22022.2BUSD","FILLED"
"2021-07-05 16:19:20","542032","MLNBUSD","Limit","BUY","88.88","4MLN","2021-07-08 05:51:01","4MLN","88.88","355.52BUSD","FILLED"
"2021-07-05 16:06:00","300511900","LINKBUSD","Limit","BUY","18.011","200LINK","2021-07-05 17:33:50","200LINK","18.011","3602.2BUSD","FILLED"
"2021-07-05 15:55:38","65054908","EURBUSD","Limit","SELL","1.1989","25000EUR","2021-07-05 21:48:05","0EUR","0","0BUSD","CANCELED"
"2021-07-05 15:54:38","65054831","EURBUSD","Limit","SELL","1.1919","15000EUR","2021-07-08 10:07:17","0EUR","0","0BUSD","CANCELED"
"2021-07-05 14:48:52","65049333","EURBUSD","Limit","SELL","1.1853","15000EUR","2021-07-05 14:59:29","15000EUR","1.1853","17779.5BUSD","FILLED"
"2021-07-05 14:41:39","300466433","LINKBUSD","Limit","BUY","18.188","650LINK","2021-07-05 15:30:02","650LINK","18.188","11822.2BUSD","FILLED"
"2021-07-05 14:35:02","65048300","EURBUSD","Limit","SELL","1.1851","10000EUR","2021-07-05 14:40:47","10000EUR","1.1851","11851BUSD","FILLED"
"2021-07-05 14:18:24","2423748241","ETHBUSD","Limit","BUY","2202.22","0.13836ETH","2021-07-05 16:48:37","0ETH","0","0BUSD","CANCELED"
"2021-07-05 14:11:54","65046036","EURBUSD","Limit","SELL","1.1855","10000EUR","2021-07-05 14:47:33","0EUR","0","0BUSD","CANCELED"
"2021-07-05 14:05:23","300448934","LINKBUSD","Limit","BUY","18.111","50LINK","2021-07-05 15:57:38","50LINK","18.111","905.55BUSD","FILLED"
"2021-07-05 12:52:21","65039341","EURBUSD","Limit","SELL","1.1858","10000EUR","2021-07-05 16:43:53","10000EUR","1.1858","11858BUSD","FILLED"
"2021-07-05 12:26:36","65036695","EURBUSD","Limit","SELL","1.1866","10000EUR","2021-07-05 14:43:00","0EUR","0","0BUSD","CANCELED"
"2021-07-05 12:25:48","65036582","EURBUSD","Limit","SELL","1.1866","8427.43EUR","2021-07-05 12:26:19","0EUR","0","0BUSD","CANCELED"
"2021-07-04 21:13:49","64969352","EURBUSD","Limit","SELL","1.1898","10000EUR","2021-07-08 12:12:19","0EUR","0","0BUSD","CANCELED"
"2021-07-04 21:10:18","746744484","BNBBUSD","Limit","BUY","295.55","8BNB","2021-07-05 11:55:03","8BNB","295.55","2364.4BUSD","FILLED"
"2021-07-04 21:08:53","223731284","DOTBUSD","Limit","BUY","15.555","600DOT","2021-07-05 02:54:13","600DOT","15.555","9333BUSD","FILLED"
"2021-07-02 21:11:32","64680606","EURBUSD","Limit","SELL","1.1888","10000EUR","2021-07-04 06:00:28","10000EUR","1.1888","11888BUSD","FILLED"
"2021-07-01 22:04:50","64523759","EURBUSD","Limit","SELL","1.1988","10000EUR","2021-07-02 21:10:19","0EUR","0","0BUSD","CANCELED"
"2021-07-01 22:04:05","64523713","EURBUSD","Limit","SELL","1.1966","10000EUR","2021-07-04 21:12:47","0EUR","0","0BUSD","CANCELED"
"2021-07-01 22:03:39","64523694","EURBUSD","Limit","SELL","1.1944","10000EUR","2021-07-05 12:20:01","0EUR","0","0BUSD","CANCELED"
"2021-07-01 22:02:39","64523637","EURBUSD","Limit","SELL","1.1911","10000EUR","2021-07-05 14:07:06","0EUR","0","0BUSD","CANCELED"
"2021-06-29 23:27:16","218916955","DOTBUSD","Limit","BUY","16.111","57.931DOT","2021-06-30 00:06:12","57.931DOT","16.111","933.326341BUSD","FILLED"
"2021-06-29 23:21:51","738741885","BNBBUSD","Limit","BUY","302.28","1.8724BNB","2021-06-29 23:22:30","1.8724BNB","302.28","565.989072BUSD","FILLED"
"2021-06-29 23:20:37","218912607","DOTBUSD","Limit","BUY","16.16","68.741DOT","2021-06-29 23:23:31","68.741DOT","16.16","1110.85456BUSD","FILLED"
"2021-06-29 23:08:05","294913050","LINKBUSD","Limit","BUY","19.591","77.022LINK","2021-06-29 23:11:52","77.022LINK","19.591","1508.938002BUSD","FILLED"
"2021-06-29 23:04:38","218899406","DOTBUSD","Limit","BUY","16.066","58.092DOT","2021-06-29 23:26:42","0DOT","0","0BUSD","CANCELED"
"2021-06-29 12:58:56","218498406","DOTBUSD","Limit","BUY","16.222","93.391DOT","2021-06-29 20:56:54","93.391DOT","16.222","1514.988802BUSD","FILLED"
"2021-06-29 06:20:21","218211190","DOTBUSD","Limit","BUY","16.011","69.381DOT","2021-06-29 23:20:11","0DOT","0","0BUSD","CANCELED"
"2021-06-28 22:34:32","217886217","DOTBUSD","Limit","BUY","15.15","100DOT","2021-06-29 12:56:31","0DOT","0","0BUSD","CANCELED"
"2021-06-28 22:33:21","293828357","LINKBUSD","Limit","BUY","18.18","83LINK","2021-06-29 23:07:37","0LINK","0","0BUSD","CANCELED"
"2021-06-28 22:29:57","736412150","BNBBUSD","Limit","BUY","283","2BNB","2021-06-29 23:21:03","0BNB","0","0BUSD","CANCELED"
"2021-06-28 22:11:15","217870719","DOTBUSD","Limit","BUY","15.59","76.812DOT","2021-06-28 22:11:15","76.812DOT","15.59","1197.49908BUSD","FILLED"
"2021-06-28 21:41:52","2724938","KEEPBUSD","Limit","BUY","0.2811","545KEEP","2021-06-28 23:09:54","545KEEP","0.2811","153.1995BUSD","FILLED"
"2021-06-28 21:36:05","217849017","DOTBUSD","Limit","BUY","15.555","60DOT","2021-06-29 23:03:39","0DOT","0","0BUSD","CANCELED"
"2021-06-28 21:28:25","217845284","DOTBUSD","Limit","BUY","14.777","75DOT","2021-06-29 06:18:09","0DOT","0","0BUSD","CANCELED"
"2021-06-28 12:54:03","74512577","KSMBUSD","Limit","BUY","177.77","0.6582KSM","2021-06-28 21:49:05","0KSM","0","0BUSD","CANCELED"
"2021-06-28 12:52:39","217512278","DOTBUSD","Limit","BUY","14.666","70DOT","2021-06-28 21:18:10","0DOT","0","0BUSD","CANCELED"
"2021-06-27 21:01:37","74166183","KSMBUSD","Limit","BUY","161.16","7.097KSM","2021-06-28 12:51:59","0KSM","0","0BUSD","CANCELED"
"2021-06-27 20:59:55","74165728","KSMBUSD","Limit","BUY","162.88","7.022KSM","2021-06-27 21:00:08","7.022KSM","162.88","1143.74336BUSD","FILLED"
"2021-06-27 20:41:49","16249377","ATABUSD","Limit","BUY","0.43333","400ATA","2021-06-27 20:56:20","0ATA","0","0BUSD","CANCELED"
"2021-06-27 16:46:31","73587817","LUNABUSD","Limit","BUY","4.888","222LUNA","2021-06-27 20:51:00","0LUNA","0","0BUSD","CANCELED"
"2021-06-27 16:33:59","733574333","BNBBUSD","Limit","BUY","274.2","4BNB","2021-06-27 16:34:02","4BNB","274.2","1096.8BUSD","FILLED"
"2021-06-27 16:31:59","1713528","KLAYBUSD","Limit","BUY","0.9395","60KLAY","2021-06-27 16:45:35","60KLAY","0.9395","56.37BUSD","FILLED"
"2021-06-26 07:19:18","15907712","ATABUSD","Limit","BUY","0.41111","400ATA","2021-06-27 20:40:46","0ATA","0","0BUSD","CANCELED"
"2021-06-26 06:52:56","73439230","KSMBUSD","Limit","BUY","171.11","40KSM","2021-06-26 06:57:44","40KSM","171.11","6844.4BUSD","FILLED"
"2021-06-25 22:20:21","2429904","KEEPBUSD","Limit","BUY","0.2468","400KEEP","2021-06-25 22:46:44","400KEEP","0.2468","98.72BUSD","FILLED"
"2021-06-25 22:11:27","2429760","KEEPBUSD","Limit","BUY","0.2121","1000KEEP","2021-06-27 20:53:54","0KEEP","0","0BUSD","CANCELED"
"2021-06-25 21:57:31","72791456","LUNABUSD","Limit","BUY","4.555","300LUNA","2021-06-27 16:45:24","0LUNA","0","0BUSD","CANCELED"
"2021-06-25 21:36:35","728570861","BNBBUSD","Limit","BUY","233.33","5BNB","2021-06-27 16:29:46","0BNB","0","0BUSD","CANCELED"
"2021-06-25 07:46:11","726699530","BNBBUSD","Limit","BUY","288.88","4.2343BNB","2021-06-25 09:48:50","4.2343BNB","288.88","1223.204584BUSD","FILLED"
"2021-06-25 07:45:34","72857627","KSMBUSD","Limit","BUY","188.99","4KSM","2021-06-25 11:18:35","4KSM","188.99","755.96BUSD","FILLED"
"2021-06-25 07:41:16","289906189","LINKBUSD","Limit","BUY","18.018","111LINK","2021-06-25 10:00:06","111LINK","18.018","1999.998BUSD","FILLED"
"2021-06-25 07:35:55","62977263","EURBUSD","Limit","SELL","1.1933","2750EUR","2021-06-25 07:36:43","2750EUR","1.1933","3281.575BUSD","FILLED"
"2021-06-24 16:44:11","62868616","EURBUSD","Limit","SELL","1.1944","8250EUR","2021-06-25 12:33:43","8250EUR","1.1944","9853.8BUSD","FILLED"
"2021-06-24 07:04:29","212659647","DOTBUSD","Limit","BUY","14.444","26.237DOT","2021-06-25 23:58:46","26.237DOT","14.444","378.967228BUSD","FILLED"
"2021-06-24 07:02:46","212658380","DOTBUSD","Limit","BUY","14.444","18.005DOT","2021-06-24 07:04:13","0DOT","0","0BUSD","CANCELED"
"2021-06-24 06:55:26","288793020","LINKBUSD","Limit","BUY","17.44","40LINK","2021-06-25 07:40:22","0LINK","0","0BUSD","CANCELED"
"2021-06-24 06:51:29","449549312","ADABUSD","Limit","BUY","1.1777","450ADA","2021-06-27 16:44:07","0ADA","0","0BUSD","CANCELED"
"2021-06-24 06:49:51","72288571","KSMBUSD","Limit","BUY","188.88","4KSM","2021-06-25 11:18:35","4KSM","188.88","755.52BUSD","FILLED"
"2021-06-24 06:20:00","71907296","LUNABUSD","Limit","BUY","5.01","48.254LUNA","2021-06-25 16:53:16","48.254LUNA","5.01","241.75254BUSD","FILLED"
"2021-06-24 06:15:26","15430421","ATABUSD","Limit","BUY","0.51234","300ATA","2021-06-25 07:16:44","300ATA","0.51234","153.702BUSD","FILLED"
"2021-06-24 06:12:05","2322256","KEEPBUSD","Limit","BUY","0.2555","1000KEEP","2021-06-25 13:15:17","1000KEEP","0.2555","255.5BUSD","FILLED"
"2021-06-24 06:01:54","62752190","EURBUSD","Limit","SELL","1.1919","1000EUR","2021-06-24 06:25:25","1000EUR","1.1919","1191.9BUSD","FILLED"
"2021-06-24 05:57:40","71889107","RUNEBUSD","Limit","BUY","5.151","105RUNE","2021-06-26 07:38:29","105RUNE","5.151","540.855BUSD","FILLED"
"2021-06-24 05:51:16","62750746","EURBUSD","Limit","SELL","1.1918","1000EUR","2021-06-24 05:51:16","1000EUR","1.1918","1191.8BUSD","FILLED"
"2021-06-23 16:27:28","62667429","EURBUSD","Limit","SELL","1.1935","1000EUR","2021-06-24 06:01:38","0EUR","0","0BUSD","CANCELED"
"2021-06-23 14:53:40","62649636","EURBUSD","Limit","SELL","1.1955","2000EUR","2021-06-23 16:26:24","0EUR","0","0BUSD","CANCELED"
"2021-06-22 22:28:33","210557981","DOTBUSD","Limit","BUY","13.331","8.92DOT","2021-06-24 07:03:19","0DOT","0","0BUSD","CANCELED"
"2021-06-22 22:25:08","287068965","LINKBUSD","Limit","BUY","15.01","7LINK","2021-06-24 06:53:56","0LINK","0","0BUSD","CANCELED"
"2021-06-22 22:19:22","446890498","ADABUSD","Limit","BUY","1.0111","300ADA","2021-06-24 06:50:15","0ADA","0","0BUSD","CANCELED"
"2021-06-22 22:16:33","70836388","RUNEBUSD","Limit","BUY","4.555","66RUNE","2021-06-24 06:53:17","0RUNE","0","0BUSD","CANCELED"
"2021-06-22 22:14:15","71320435","KSMBUSD","Limit","BUY","171.11","2KSM","2021-06-24 06:48:28","0KSM","0","0BUSD","CANCELED"
"2021-06-21 22:28:57","444370151","ADABUSD","Limit","BUY","1.1777","255.94ADA","2021-06-21 22:57:36","255.94ADA","1.1777","301.420538BUSD","FILLED"
"2021-06-21 22:21:26","70083478","LUNABUSD","Limit","BUY","4.777","101LUNA","2021-06-21 22:59:57","101LUNA","4.777","482.477BUSD","FILLED"
"2021-06-21 22:18:01","208460523","DOTBUSD","Limit","BUY","15.678","150DOT","2021-06-21 22:49:57","150DOT","15.678","2351.7BUSD","FILLED"
"2021-06-21 22:10:58","69944357","RUNEBUSD","Limit","BUY","6.14","103.584RUNE","2021-06-21 22:41:00","103.584RUNE","6.14","636.00576BUSD","FILLED"
"2021-06-21 22:09:28","70492632","KSMBUSD","Limit","BUY","212","7KSM","2021-06-21 22:53:00","7KSM","212","1484BUSD","FILLED"
"2021-06-21 22:03:54","444343948","ADABUSD","Limit","BUY","1.2011","2846.41ADA","2021-06-21 22:42:41","2846.41ADA","1.2011","3418.823051BUSD","FILLED"
"2021-06-21 21:56:35","157837540","SOLBUSD","Limit","BUY","22.222","30SOL","2021-06-22 11:58:37","30SOL","22.222","666.66BUSD","FILLED"
"2021-06-21 21:53:29","208435770","DOTBUSD","Limit","BUY","15.678","200DOT","2021-06-21 22:17:29","0DOT","0","0BUSD","CANCELED"
"2021-06-21 21:33:55","62164923","EURBUSD","Limit","SELL","1.1908","5852.29EUR","2021-06-21 21:44:58","5852.29EUR","1.1908","6968.906932BUSD","FILLED"
"2021-06-21 21:21:11","62163557","EURBUSD","Limit","SELL","1.1909","5852.29EUR","2021-06-21 21:32:30","0EUR","0","0BUSD","CANCELED"
"2021-06-21 21:04:21","208386724","DOTBUSD","Limit","BUY","16.888","200DOT","2021-06-21 21:06:46","200DOT","16.888","3377.6BUSD","FILLED"
"2021-06-21 21:00:34","70464452","KSMBUSD","Limit","BUY","212","10KSM","2021-06-21 22:09:01","0KSM","0","0BUSD","CANCELED"
"2021-06-21 20:53:21","157782167","SOLBUSD","Limit","BUY","27.777","60SOL","2021-06-21 21:06:48","60SOL","27.777","1666.62BUSD","FILLED"
"2021-06-21 20:49:31","714540543","BNBBUSD","Limit","BUY","295","3BNB","2021-06-21 21:06:45","3BNB","295","885BUSD","FILLED"
"2021-06-21 20:46:02","157777048","SOLBUSD","Limit","BUY","28.33","60SOL","2021-06-21 20:51:32","60SOL","28.33","1699.8BUSD","FILLED"
"2021-06-21 20:37:01","62159573","EURBUSD","Limit","SELL","1.1908","8397.71EUR","2021-06-21 20:41:31","8397.71EUR","1.1908","9999.993068BUSD","FILLED"
"2021-06-21 20:29:40","444263157","ADABUSD","Limit","BUY","1.2222","3919ADA","2021-06-21 21:43:23","3919ADA","1.2222","4789.8018BUSD","FILLED"
"2021-06-21 20:28:48","444262437","ADABUSD","Limit","BUY","1.2444","4000ADA","2021-06-21 21:16:29","4000ADA","1.2444","4977.6BUSD","FILLED"
"2021-06-21 18:51:45","208267519","DOTBUSD","Limit","BUY","16.555","143DOT","2021-06-21 21:17:28","143DOT","16.555","2367.365BUSD","FILLED"
"2021-06-21 18:50:41","70414722","KSMBUSD","Limit","BUY","233.33","8KSM","2021-06-21 21:13:43","8KSM","233.33","1866.64BUSD","FILLED"
"2021-06-21 18:47:14","285371589","LINKBUSD","Limit","BUY","17.777","80LINK","2021-06-21 21:48:03","80LINK","17.777","1422.16BUSD","FILLED"
"2021-06-21 16:47:56","62133631","EURBUSD","Limit","SELL","1.1909","4750EUR","2021-06-21 17:38:43","4750EUR","1.1909","5656.775BUSD","FILLED"
"2021-06-21 10:16:09","207490960","DOTBUSD","Limit","BUY","17.5","4.599DOT","2021-06-21 10:19:09","4.599DOT","17.5","80.4825BUSD","FILLED"
"2021-06-21 10:14:46","70100088","KSMBUSD","Limit","BUY","252.52","6KSM","2021-06-21 10:19:10","6KSM","252.52","1515.12BUSD","FILLED"
"2021-06-21 10:13:47","712927420","BNBBUSD","Limit","BUY","303","5BNB","2021-06-21 10:35:16","5BNB","303","1515BUSD","FILLED"
"2021-06-21 06:45:44","712243258","BNBBUSD","Limit","BUY","303.03","10BNB","2021-06-21 10:13:05","0BNB","0","0BUSD","CANCELED"
"2021-06-20 22:26:05","13556656","ATABUSD","Limit","BUY","0.666","17ATA","2021-06-21 02:44:45","17ATA","0.666","11.322BUSD","FILLED"
"2021-06-20 22:17:36","206655197","DOTBUSD","Limit","BUY","18.88","180.084DOT","2021-06-21 06:28:54","180.084DOT","18.88","3399.98592BUSD","FILLED"
"2021-06-20 22:13:55","711273571","BNBBUSD","Limit","BUY","311","10BNB","2021-06-21 06:43:52","0BNB","0","0BUSD","CANCELED"
"2021-06-20 22:07:51","61882455","EURBUSD","Limit","SELL","1.1858","5500EUR","2021-06-20 22:10:48","5500EUR","1.1858","6521.9BUSD","FILLED"
"2021-06-20 22:05:31","283997707","LINKBUSD","Limit","BUY","19.77","171.322LINK","2021-06-21 04:38:58","171.322LINK","19.77","3387.03594BUSD","FILLED"
"2021-06-20 22:02:46","69756581","KSMBUSD","Limit","BUY","282","12KSM","2021-06-21 02:43:22","12KSM","282","3384BUSD","FILLED"
"2021-06-20 20:58:50","155974674","SOLBUSD","Limit","BUY","31.33","50SOL","2021-06-21 04:40:45","50SOL","31.33","1566.5BUSD","FILLED"
"2021-06-20 20:45:40","61874629","EURBUSD","Limit","SELL","1.1841","5500EUR","2021-06-20 20:53:50","5500EUR","1.1841","6512.55BUSD","FILLED"
"2021-06-20 20:44:17","61874489","EURBUSD","Limit","SELL","1.1842","5500EUR","2021-06-20 20:45:44","0EUR","0","0BUSD","CANCELED"
"2021-06-20 05:49:23","61719412","EURBUSD","Limit","SELL","1.1844","1111EUR","2021-06-20 15:23:43","0EUR","0","0BUSD","CANCELED"
"2021-06-19 22:44:10","283047416","LINKBUSD","Limit","BUY","20.5","56.963LINK","2021-06-19 22:45:06","56.963LINK","20.5","1167.7415BUSD","FILLED"
"2021-06-19 16:35:21","61638464","EURBUSD","Limit","SELL","1.1845","1000EUR","2021-06-20 15:24:42","0EUR","0","0BUSD","CANCELED"
"2021-06-19 16:29:46","69000436","LUNABUSD","Limit","BUY","5.789","153LUNA","2021-06-19 18:02:38","153LUNA","5.789","885.717BUSD","FILLED"
"2021-06-19 15:53:25","1542104","KEEPBUSD","Limit","BUY","0.4572","42KEEP","2021-06-19 15:53:25","42KEEP","0.4572","19.2024BUSD","FILLED"
"2021-06-19 15:48:20","205363109","DOTBUSD","Limit","BUY","20.44","57DOT","2021-06-19 22:42:05","0DOT","0","0BUSD","CANCELED"
"2021-06-19 15:33:48","61629512","EURBUSD","Limit","SELL","1.1844","1000EUR","2021-06-19 15:41:40","1000EUR","1.1844","1184.4BUSD","FILLED"
"2021-06-19 15:27:23","1536137","KEEPBUSD","Limit","BUY","0.44","410KEEP","2021-06-20 09:10:37","410KEEP","0.44","180.4BUSD","FILLED"
"2021-06-19 15:04:12","68209100","RUNEBUSD","Limit","BUY","6.86","97RUNE","2021-06-21 06:44:53","97RUNE","6.86","665.42BUSD","FILLED"
"2021-06-19 14:59:18","69016552","KSMBUSD","Limit","BUY","272","4.2KSM","2021-06-20 12:23:40","4.2KSM","272","1142.4BUSD","FILLED"
"2021-06-18 23:31:30","67850373","RUNEBUSD","Limit","BUY","7.66","39.18RUNE","2021-06-19 13:37:08","39.18RUNE","7.66","300.1188BUSD","FILLED"
"2021-06-18 23:29:43","2727807448","BTCBUSD","Limit","BUY","33344","0.1BTC","2021-06-20 12:22:57","0.1BTC","33344","3334.4BUSD","FILLED"
"2021-06-18 23:23:24","61483665","EURBUSD","Limit","SELL","1.1831","3000EUR","2021-06-18 23:26:38","3000EUR","1.1831","3549.3BUSD","FILLED"
"2021-06-18 22:21:28","153462577","SOLBUSD","Limit","BUY","30","38SOL","2021-06-20 20:55:44","0SOL","0","0BUSD","CANCELED"
"2021-06-18 22:19:07","68637303","KSMBUSD","Limit","BUY","287","4KSM","2021-06-19 14:55:35","0KSM","0","0BUSD","CANCELED"
"2021-06-18 22:02:34","61476409","EURBUSD","Limit","SELL","1.185","5500EUR","2021-06-19 15:36:26","0EUR","0","0BUSD","CANCELED"
"2021-06-18 21:48:57","61474844","EURBUSD","Limit","SELL","1.1866","5500EUR","2021-06-20 15:24:38","0EUR","0","0BUSD","CANCELED"
"2021-06-18 17:10:30","2725864503","BTCBUSD","Limit","BUY","35353","0.033576BTC","2021-06-18 18:40:34","0.033576BTC","35353","1187.012328BUSD","FILLED"
"2021-06-18 17:04:45","61421359","EURBUSD","Limit","SELL","1.1866","2000EUR","2021-06-18 17:57:47","2000EUR","1.1866","2373.2BUSD","FILLED"
"2021-06-18 16:59:38","61420130","EURBUSD","Limit","SELL","1.1862","1000EUR","2021-06-18 17:02:05","1000EUR","1.1862","1186.2BUSD","FILLED"
"2021-06-18 16:58:09","61419926","EURBUSD","Limit","SELL","1.1869","4000EUR","2021-06-18 23:19:06","0EUR","0","0BUSD","CANCELED"
"2021-06-18 16:43:15","61417492","EURBUSD","Limit","SELL","1.1898","3000EUR","2021-06-18 17:33:11","0EUR","0","0BUSD","CANCELED"
"2021-06-18 11:09:00","61335801","EURBUSD","Limit","SELL","1.298","15000EUR","2021-06-18 16:56:13","0EUR","0","0BUSD","CANCELED"
"2021-06-18 00:20:37","61249749","EURBUSD","Limit","SELL","1.1999","5000EUR","2021-06-18 11:07:14","0EUR","0","0BUSD","CANCELED"
"2021-06-18 00:07:09","1042447","KEEPBUSD","Limit","BUY","0.384","470KEEP","2021-06-19 15:26:41","0KEEP","0","0BUSD","CANCELED"
"2021-06-17 23:42:17","61246926","EURBUSD","Limit","SELL","1.1899","5000EUR","2021-06-18 00:15:37","0EUR","0","0BUSD","CANCELED"
"2021-06-17 23:15:45","61245490","EURBUSD","Limit","SELL","1.191","5000EUR","2021-06-18 00:18:17","0EUR","0","0BUSD","CANCELED"
"2021-06-17 23:08:56","203611997","DOTBUSD","Limit","BUY","19.5","50DOT","2021-06-20 10:23:04","50DOT","19.5","975BUSD","FILLED"
"2021-06-17 22:02:25","152203365","SOLBUSD","Limit","BUY","27.4","25SOL","2021-06-20 20:55:38","0SOL","0","0BUSD","CANCELED"
"2021-06-17 21:59:52","152202544","SOLBUSD","Limit","BUY","27.4","33SOL","2021-06-17 22:01:59","0SOL","0","0BUSD","CANCELED"
"2021-06-17 21:54:58","68203605","LUNABUSD","Limit","BUY","4.44","200LUNA","2021-06-19 16:26:08","0LUNA","0","0BUSD","CANCELED"
"2021-06-17 21:51:39","67038896","RUNEBUSD","Limit","BUY","6.6","100RUNE","2021-06-19 15:03:38","0RUNE","0","0BUSD","CANCELED"
"2021-06-17 21:50:52","67038799","RUNEBUSD","Limit","BUY","7.7","130RUNE","2021-06-18 15:26:17","130RUNE","7.7","1001BUSD","FILLED"
"2021-06-17 21:37:33","68202307","LUNABUSD","Limit","BUY","5.55","200LUNA","2021-06-20 10:18:31","200LUNA","5.55","1110BUSD","FILLED"
"2021-06-17 21:33:51","704371631","BNBBUSD","Limit","BUY","312","3BNB","2021-06-20 12:08:33","3BNB","312","936BUSD","FILLED"
"2021-06-17 21:26:28","61237140","EURBUSD","Limit","SELL","1.1988","15000EUR","2021-06-17 23:14:09","0EUR","0","0BUSD","CANCELED"
